:START_ID(User),:END_ID(Place),rating,review_text,:TYPE
vj_vicky,ChIJQ96D1M8rBDsRqt6w84FGNmw,3,"Better to come july to december at that time best season, If You Go Private Falls their always Water Comes, other then that Gundar Public Falls Only Safe for family & Ladies at that season time. Government Forest department Should Take Care of it & Announce this Falls as Tourist Place..",REVIEWED
ananda_kumar,ChIJQ96D1M8rBDsRqt6w84FGNmw,5,Lovable Enjoy. So crowd. Traffic too. Amazing  Food  hotels.. Filed forest mountain river etc..,REVIEWED
mohamed_risvi,ChIJQ96D1M8rBDsRqt6w84FGNmw,5,Awesome place. Monsoon time is the best. Follow 💜 @nagercoil Habibi,REVIEWED
ashok_shasan,ChIJQ96D1M8rBDsRqt6w84FGNmw,5,"It's a Very Small Place, very Less Privacy . There are private falls available Here . Charges May Be 100-200 Per person depends upon season
But Worth paying , go for it . You will enjoy a lot .",REVIEWED
akshay_s_kumar,ChIJzToWHj8pBDsRNvVdi62xu1g,3,Work on process,REVIEWED
shihabudeen_k,ChIJzToWHj8pBDsRNvVdi62xu1g,4,Good,REVIEWED
the_em_cube,ChIJzToWHj8pBDsRNvVdi62xu1g,4,Very beautiful view. It is situated near by Anniyan parai.,REVIEWED
rahul_krishna_h,ChIJzToWHj8pBDsRNvVdi62xu1g,5,Nice place ❤️,REVIEWED
vellai_samy,ChIJzToWHj8pBDsRNvVdi62xu1g,4,Super work 😄,REVIEWED
wasim_akram,ChIJ72IPMsYpBDsRfKh1L8TI4cc,5,Two way bridge located in the state highway tenkasi to tirunelveli. View of river under the bridge in sun rise may be good relaxation point. Nothing more than that this bridge have.,REVIEWED
mariappan_p,ChIJ72IPMsYpBDsRfKh1L8TI4cc,5,Nice,REVIEWED
s_m_t_selvan_nadar____tamiley,ChIJ72IPMsYpBDsRfKh1L8TI4cc,5,Powerful bridge,REVIEWED
vishnu_s,ChIJ72IPMsYpBDsRfKh1L8TI4cc,5,New bridge is out form the Tenkasi to alagulam high way,REVIEWED
john_pennycuick,ChIJ72IPMsYpBDsRfKh1L8TI4cc,5,This bridge connects to tenkasi from pavoorchatram and papanasam area,REVIEWED
sathish_krishnan,ChIJSTeBrTmdBjsR7mRML4o9kNQ,5,A small Shiva temple in our village sorrounded by fields on one side and the river Hanuman Nadhi on the other side. The view of the Western Ghats from here is breathtaking!,REVIEWED
muthu_krishnan_shanmugam,ChIJSTeBrTmdBjsR7mRML4o9kNQ,5,"This temple is located at Sambavarvadakarai Surandai main road. Long ago (1600 years old )
this temple was built by Agasthiyar siddar. This temple is situated on the bank of Hanuman River.
Here vibration is more",REVIEWED
vr_status_creations,ChIJSTeBrTmdBjsR7mRML4o9kNQ,4,This temple located in Hanuman river. This temple is very beautiful .,REVIEWED
rmuthuvel_ramaiah,ChIJSTeBrTmdBjsR7mRML4o9kNQ,5,palavesakaran kovil .....kovil function photos,REVIEWED
sara_beevi,ChIJSTeBrTmdBjsR7mRML4o9kNQ,1,Good,REVIEWED
arunraj,ChIJq6raASnWBTsRg6MRD__traA,5,No toilets available here,REVIEWED
axe_xerxes,ChIJq6raASnWBTsRg6MRD__traA,3,"Being done up now, may get better in a few months",REVIEWED
dhisho_r_s,ChIJq6raASnWBTsRg6MRD__traA,4,Good to stop by this place if you pass by this road.. May be good in the evening.,REVIEWED
fabin_thomas,ChIJq6raASnWBTsRg6MRD__traA,5,Super place,REVIEWED
mr_tamil_n_72,ChIJq6raASnWBTsRg6MRD__traA,4,Nice place,REVIEWED
vinoth_raja_k,ChIJ_TQF9R4VBDsRrCuTbflWOow,4,"We happened to see this spot while traveling to tirunelveli from kutralam and saw many people enjoying taking baths and swimming in the river. Since we had time we  visited this spot. Parking is available in a small broken bridge besides the main bridge while coming from tirunelveli, another parking besides the river shore while coming from Seranmahadevi. During our visit in September the water flow was safe enough to swim and the water current was less. The river was shallow here and the water was at a hip level so it was safer to get into the river.",REVIEWED
antony_stephen,ChIJ_TQF9R4VBDsRrCuTbflWOow,5,The banks of the river Thamirabharani looks stunning. The very old  green vegetation makes it look still young. Nature is doing its job remarkably good. Unfortunately the visitors are not wise enough to keep the place neat and clean.,REVIEWED
anandtvl,ChIJ_TQF9R4VBDsRrCuTbflWOow,4,Good to bath . Locations are very super with lots of trees. Spend time with family in weekend. Dangerous place also. Very carefull with kids in this area,REVIEWED
ramakumar_ulaganathan,ChIJ_TQF9R4VBDsRrCuTbflWOow,5,Nice place for people who wanted to go to the river for a perfect weekend.,REVIEWED
kumaresan_lakshmanan,ChIJ_TQF9R4VBDsRrCuTbflWOow,4,"Nice, peaceful and safe river bank bath in the thamirabarani river.

Won't be crowded, Still average amount PPL will be there.
River won't be harsh and it's not even deep too. Even kids can enjoy.
Small fishes bites your toes and tickle you nice.

Enjoyed here and had a good time with my family.

Better to go by weekday evenings for less crowd

Till now it didn't turn into a tourist spot. So don't expect amenities like a rest room or a dress change room. Have to use your own vehicles for dress change.",REVIEWED
unnikuttan_a,ChIJy2EmcOYpBDsReZOrnAi6nak,4,Nothing special there bt it's nice lake that's all,REVIEWED
benenet_y,ChIJy2EmcOYpBDsReZOrnAi6nak,2,"It could be a beautiful tourist spot in the middle of City, but not maintained and just dumping waste.",REVIEWED
ms_home,ChIJy2EmcOYpBDsReZOrnAi6nak,5,Very nice,REVIEWED
ĸarυppaѕaмy_g,ChIJy2EmcOYpBDsReZOrnAi6nak,5,I like,REVIEWED
siva_das,ChIJy2EmcOYpBDsReZOrnAi6nak,5,Super excellent,REVIEWED
giftson_david,ChIJVaySRBQqBDsRTiMS9vg2e2E,5,"Best Tourism spot of tenkasi and tirunelveli district...

This updates are all about festival seasons of Courtallam and tenkasi district.

All over the peoples of southern states are come there to celebrate and participate in the events.

This year 2022 chess Olympiat special flower decorations are there in the display.",REVIEWED
aibin_hawkz,ChIJVaySRBQqBDsRTiMS9vg2e2E,3,"A good place to visit and it's a wonderful feeling for seen
but the waterfalls area should be cleaned. I was so hated learning areas like bad water stored plastic waste and even food waste are scattered. I think tourism boards take that place and make clean it. Already pay a fee to enter this area 70 rs it's too much.",REVIEWED
dd,ChIJVaySRBQqBDsRTiMS9vg2e2E,5,"Awesome place for peaceful enjoyment 😍🥰😍, *GUNDAR DAM HAVING PRIVATE FALLS AND THE JEEP RIDING IS VERY TERRIBLE* 😱🤯",REVIEWED
mani_kandan,ChIJVaySRBQqBDsRTiMS9vg2e2E,5,Courtallam is one of the very good tourism spot in India. We have so many waterfalls here. If we come along with our family and enjoy our holidays.,REVIEWED
aravindan_sankaranarayanan,ChIJVaySRBQqBDsRTiMS9vg2e2E,5,Heavy falls . Visited . Great place for a good bath. Natural massage. Will remove all body pain and will be fresh after being in for ten minutes,REVIEWED
abdul_kader,ChIJIdet46mHBjsR3PbLSmjxSUM,5,Best river and nature place in kadayanallur very secure and safe,REVIEWED
kumar,ChIJIdet46mHBjsR3PbLSmjxSUM,5,Awesome area in kadayanallur.safe and secure area and nice surroundings.,REVIEWED
afzal,ChIJIdet46mHBjsR3PbLSmjxSUM,5,Gooowill,REVIEWED
த_ன_ப_ண_ட__தம_ழன__சரவணன,ChIJIdet46mHBjsR3PbLSmjxSUM,5,Nice,REVIEWED
patta_varayan,ChIJIdet46mHBjsR3PbLSmjxSUM,5,Good,REVIEWED
ramanan,ChIJy8yX9TEjBDsRKrgdgJb00ro,5,"Good place to Snacks and Desserts

Tea and Coffee taste is Good and Quantity also good

Chicken Rice, Noodles also available

Rate is very low compare with another Tea shop

Shop located at Alangulam to Tenkasi Highway side. Near Andipatti Vilakku. Opposite to New Government Womens Arts College

Lots of Parking speciality available

Cake, Mixer, Murukku, Snacks, Vadai, Chocolate... Different variety is available",REVIEWED
prem_raj,ChIJy8yX9TEjBDsRKrgdgJb00ro,5,"Enjoyed the place. Quantity food, price reasonable.",REVIEWED
vk_ohmprakash,ChIJy8yX9TEjBDsRKrgdgJb00ro,5,Nice place to relax. Inji tea(ginger tea) and egg pufffs combination is ultimate. All sweets and snacks are very tasty.,REVIEWED
bhagavathi_raja_bagavathi,ChIJy8yX9TEjBDsRKrgdgJb00ro,5,Nice place to eat with family and to spend time with friends. Able to sit outside and relax with nature and eat in peace 😌😉..,REVIEWED
saqlain_mushtaq,ChIJy8yX9TEjBDsRKrgdgJb00ro,5,Best cafe in the town. The workers were very kind. Most importantly all the things were affordable and hygiene. 👍🏻,REVIEWED
s_k,ChIJl59G2XAvBDsRItkS__oPRJw,5,A Good place to visit...! Full of pebbles... Two waterfall...! A best place to keep ourselves relaxed... But a disadvantage over here is there is no public crowd.. transportation facilities available over here... You have to hire or arrange for vehicles from the nearby village...! No securities from the forest department were deployed...!,REVIEWED
siva_ram,ChIJl59G2XAvBDsRItkS__oPRJw,5,"The rock formations are look alike elephant. That is why that place is called yanai parai.
And for your kind information this is not a tourists place.",REVIEWED
prajin_p,ChIJl59G2XAvBDsRItkS__oPRJw,5,Super,REVIEWED
tn76_traveler,ChIJl59G2XAvBDsRItkS__oPRJw,4,its just aa rock,REVIEWED
hari_popzboy,ChIJl59G2XAvBDsRItkS__oPRJw,4,Gd place peoples🥰,REVIEWED
siva_kumar,ChIJX6BjwiEnBDsRJ_cID8CZrMc,5,It's my native place. I love it,REVIEWED
jj_ravichandran,ChIJX6BjwiEnBDsRJ_cID8CZrMc,5,My place of birth😃,REVIEWED
mani_m,ChIJX6BjwiEnBDsRJ_cID8CZrMc,3,Amazing nature,REVIEWED
madhavi_murugan,ChIJX6BjwiEnBDsRJ_cID8CZrMc,5,My Native place ♥️♥️♥️,REVIEWED
vignesh_raj__vicky,ChIJX6BjwiEnBDsRJ_cID8CZrMc,5,That ancient Krishna temple in veerakerampudhur and Aranmanai are noticeable places there,REVIEWED
fj,ChIJa2HAxYaBBjsRLEYXjUoKnoo,5,Near to coutrallam. very close to sengottai. Beautiful place. Full green views. Had a nice time with family.,REVIEWED
dhanalakshmi_dhanalakshmi,ChIJa2HAxYaBBjsRLEYXjUoKnoo,4,Very nice. I'm enjoying,REVIEWED
sivarajalngam_nivi_s,ChIJa2HAxYaBBjsRLEYXjUoKnoo,5,Nice place for spending time with family,REVIEWED
bharathi,ChIJa2HAxYaBBjsRLEYXjUoKnoo,3,Its an short waterfall in this area,REVIEWED
karpagavalli_karpagavalli,ChIJa2HAxYaBBjsRLEYXjUoKnoo,5,Our place,REVIEWED
m_krishna,ChIJ59WpP4UpBDsR5oYgTYmyhno,4,Gossip,REVIEWED
mabhu_k,ChIJ59WpP4UpBDsR5oYgTYmyhno,5,,REVIEWED
ramesh_ram_ram,ChIJ59WpP4UpBDsR5oYgTYmyhno,5,,REVIEWED
krithika_s,ChIJp6hF5x4rBDsRl1Fk7DNCBUg,5,The view that exceeds your expectations.,REVIEWED
deva_pavi,ChIJp6hF5x4rBDsRl1Fk7DNCBUg,5,It's very good 👍,REVIEWED
abishek_ragland,ChIJp6hF5x4rBDsRl1Fk7DNCBUg,5,Peaceful place,REVIEWED
sivakumar,ChIJp6hF5x4rBDsRl1Fk7DNCBUg,5,,REVIEWED
vinod__b,ChIJp6hF5x4rBDsRl1Fk7DNCBUg,4,,REVIEWED
mari_mari,ChIJCTzZZiEnBDsRSCbKYYHWVvA,5,It is a very good temple in the world,REVIEWED
chinna_samy,ChIJCTzZZiEnBDsRSCbKYYHWVvA,5,Very nice place powerful god,REVIEWED
r_palpandi,ChIJCTzZZiEnBDsRSCbKYYHWVvA,5,Loved,REVIEWED
premam_mani_str,ChIJCTzZZiEnBDsRSCbKYYHWVvA,4,,REVIEWED
senthil_kumar_m,ChIJCTzZZiEnBDsRSCbKYYHWVvA,5,,REVIEWED
boomija_m,ChIJUVFdlWidBjsR4jH_7xKQb4g,5,Lord Vetrivel Ayyanar and Bathrakali Amman... Best place to praise a Lord with a big Statue..,REVIEWED
balaji_a,ChIJUVFdlWidBjsR4jH_7xKQb4g,5,Good Temple situated amidst Paddy fields. Visit during sunset to see the Statue's beauty !,REVIEWED
paramasivan_samuthiram,ChIJUVFdlWidBjsR4jH_7xKQb4g,5,My family deity.,REVIEWED
arikrishnan_v,ChIJUVFdlWidBjsR4jH_7xKQb4g,5,🙏🙏🙏,REVIEWED
mathavan_is_saru_studio_tmpm,ChIJUVFdlWidBjsR4jH_7xKQb4g,5,Pathirakaliamman kovil is great.,REVIEWED
suresh_kumar,ChIJWRNsgJU3BDsRSULsvBpnuQs,5,Lovely Location. I enjoy it a lot. Good place for swimming and bathing..,REVIEWED
jebaraj,ChIJWRNsgJU3BDsRSULsvBpnuQs,4,Such as beautiful place in papanasam.This spot is very amazing the nature,REVIEWED
seenivasan_t,ChIJWRNsgJU3BDsRSULsvBpnuQs,4,Suitable for all ages,REVIEWED
poco_x3,ChIJWRNsgJU3BDsRSULsvBpnuQs,5,Nice place 👍,REVIEWED
muthu_krishnan,ChIJWRNsgJU3BDsRSULsvBpnuQs,5,Super,REVIEWED
syed_sulaiman,ChIJW6hgB1-DBjsRtONaTppN-qM,5,I'm Favorite place,REVIEWED
ukkasim_shahulhajira,ChIJW6hgB1-DBjsRtONaTppN-qM,5,👍,REVIEWED
santhosh_kumar,ChIJW6hgB1-DBjsRtONaTppN-qM,3,🙏🙏🙏🙏,REVIEWED
rajan_m,ChIJW6hgB1-DBjsRtONaTppN-qM,4,,REVIEWED
abdul_kader_a_thahir,ChIJW6hgB1-DBjsRtONaTppN-qM,5,,REVIEWED
skf_tech_gurus,ChIJCW90tIC5BjsRvx0oTnleNA4,5,Good atmosphere on this place ....and near by one murugan temple  very peace ful. . Zerox and other activities are  Rr zerox,REVIEWED
dùráī_màddy,ChIJCW90tIC5BjsRvx0oTnleNA4,5,Good area with people needs,REVIEWED
ayya_thurai,ChIJCW90tIC5BjsRvx0oTnleNA4,5,I'm missing something problem,REVIEWED
senthil_kumar,ChIJCW90tIC5BjsRvx0oTnleNA4,4,I am not visit there,REVIEWED
krishnakumar_r,ChIJCW90tIC5BjsRvx0oTnleNA4,1,Very worst place,REVIEWED
ashokkumar_s,ChIJ8XZAdBorBDsRCFo9YHNralM,4,Room is in a residential area safe to stay the host are staying in the ground floor rooms are near and clean but some mosquitos are distrubing our sleep they would have provided a mosquito repellent no problem it's manageable,REVIEWED
balaji__k,ChIJ8XZAdBorBDsRCFo9YHNralM,3,"We were totally 24 members and 4 kids went as a family took the entire place to stay for 500 pp (totally 36k for 3 nights 4 days) and it was value for money. He charged only for total number of nights only.

Rooms and location
____________

Rooms and beds were good, but the location is very near to a liquor shop which makes uncomfortable for family stay. The place is fully surrounded by garbage and it's very shabby.

Owner & Services
-‐-------------------‐------

The owner arranged Vessels and gave his bike to buy things and to go near by shop.

But he took our food without asking us, we actually arranged a cook and he prepared food for our family alone. But the owner took some of our food when we were out for sightseeing.
Also, last day night itself there was a power outage and it was a fault in the premises itself but even after we complained the owner didn't repair it. In total 4 days, the room or the washroom or the premises was never cleaned.",REVIEWED
leo_forsyth,ChIJ8XZAdBorBDsRCFo9YHNralM,5,"A lovely air conditioned room just a short drive from both the local waterfalls and Tenkasi city centre. This place really shines through the service provided by the host. A very lovely and friendly man, more than willing to help us with anything we needed. He took us for a ride up to the local waterfalls, then he drove us into town and took us for a tour around the great Hindu temple. We even got some cake and dinner together, before he drove us back to the accommodation. A wonderful service that far exceeded our expectations, 10/10, would highly recommend .",REVIEWED
vijaya,ChIJ8XZAdBorBDsRCFo9YHNralM,5,The place we feel like home. The best place in which you can experience lit with nature with comfort resort,REVIEWED
ssangyong_n111,ChIJ8XZAdBorBDsRCFo9YHNralM,5,Nice stay at low budget...good balcony view....,REVIEWED
m_siva_subramanian,ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,5,Good place,REVIEWED
abdul_rahman,ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,4,Nice River 🏞,REVIEWED
sathish_kumar,ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,5,Better experience.,REVIEWED
mukesh_kumar,ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,1,கலைமகள் கபடி குழு,REVIEWED
mathan__m,ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,5,,REVIEWED
sivaraj_tks,ChIJ96R4jXudBjsRECgwFvGqk5Q,5,One of our guidences 😍😍😍,REVIEWED
thavasikumar_c,ChIJ96R4jXudBjsRECgwFvGqk5Q,5,"Origin of thavasi ,,, thavasi family temple...👨👦👧👩👴👵...",REVIEWED
murugan_c,ChIJ96R4jXudBjsRECgwFvGqk5Q,5,"Very promising God of the family ""Thavasi""",REVIEWED
ambrose_jesuraj,ChIJ96R4jXudBjsRECgwFvGqk5Q,5,Good place,REVIEWED
govindharajan_sahadevan,ChIJ96R4jXudBjsRECgwFvGqk5Q,5,A place where the clan deity is worshipped.,REVIEWED
s_m,ChIJ2aTh0oMrBDsRv4cmIKqt01A,4,Ok,REVIEWED
balamurugan_asb,ChIJ2aTh0oMrBDsRv4cmIKqt01A,5,,REVIEWED
megaraj_a,ChIJ2aTh0oMrBDsRv4cmIKqt01A,5,,REVIEWED
southindian_traveller,ChIJ2aTh0oMrBDsRv4cmIKqt01A,5,,REVIEWED
jaba_singraj__vidiyal_medical_mission,ChIJOUefPGkxBDsRLVNIHIf6eAw,5,"This land and water both which contains a natural heritage resource, and which has been registered by the god and may be considered for dedication or commitment as a natural area preserve.
Running water is primarily responsible for various landforms in humid as well as dry climates.
Its also one of the best picnic spot of Tenkasi district...",REVIEWED
iii_surya_raman,ChIJOUefPGkxBDsRLVNIHIf6eAw,5,SUPER❤️🙏🏾,REVIEWED
anu_jayaraj,ChIJOUefPGkxBDsRLVNIHIf6eAw,3,Supper,REVIEWED
renius_renius,ChIJOUefPGkxBDsRLVNIHIf6eAw,5,,REVIEWED
raman_s,ChIJOUefPGkxBDsRLVNIHIf6eAw,5,,REVIEWED
kali_pandi,ChIJ4Uo7n3mdBjsRqe7VZR4A1po,1,A wedding hall in the middle of town has no parking facilities.,REVIEWED
s_m_t_selvan_nadar____tamiley,ChIJ4Uo7n3mdBjsRqe7VZR4A1po,5,Excellent 👌,REVIEWED
ramkumar_annakili,ChIJ4Uo7n3mdBjsRqe7VZR4A1po,5,Devine,REVIEWED
manikandan,ChIJ4Uo7n3mdBjsRqe7VZR4A1po,5,Peace full place 🤩,REVIEWED
raja_a,ChIJ4Uo7n3mdBjsRqe7VZR4A1po,5,Love and love,REVIEWED
